AreaType,AreaCodeName,2006-2010Persons_dsr,2006-2010Persons_lower95CI,2006-2010Persons_upper95CI,2007-2011Persons_dsr,2007-2011Persons_lower95CI,2007-2011Persons_upper95CI,2008-2012Persons_dsr,2008-2012Persons_lower95CI,2008-2012Persons_upper95CI,2009-2013Persons_dsr,2009-2013Persons_lower95CI,2009-2013Persons_upper95CI,2010-2014Persons_dsr,2010-2014Persons_lower95CI,2010-2014Persons_upper95CI,2011-2015Persons_dsr,2011-2015Persons_lower95CI,2011-2015Persons_upper95CI,2006-2010Males_dsr,2006-2010Males_lower95CI,2006-2010Males_upper95CI,2007-2011Males_dsr,2007-2011Males_lower95CI,2007-2011Males_upper95CI,2008-2012Males_dsr,2008-2012Males_lower95CI,2008-2012Males_upper95CI,2009-2013Males_dsr,2009-2013Males_lower95CI,2009-2013Males_upper95CI,2010-2014Males_dsr,2010-2014Males_lower95CI,2010-2014Males_upper95CI,2011-2015Males_dsr,2011-2015Males_lower95CI,2011-2015Males_upper95CI,2006-2010Females_dsr,2006-2010Females_lower95CI,2006-2010Females_upper95CI,2007-2011Females_dsr,2007-2011Females_lower95CI,2007-2011Females_upper95CI,2008-2012Females_dsr,2008-2012Females_lower95CI,2008-2012Females_upper95CI,2009-2013Females_dsr,2009-2013Females_lower95CI,2009-2013Females_upper95CI,2010-2014Females_dsr,2010-2014Females_lower95CI,2010-2014Females_upper95CI,2011-2015Females_dsr,2011-2015Females_lower95CI,2011-2015Females_upper95CI
Community Committee,Inner West,145.5,129.7151,162.6564,137.7,122.3032,154.4762,127.4,112.647,143.5235,126.6,111.8945,142.6768,117.6,103.5825,132.9581,111.1,97.568,125.9527,206.5,179.6615,236.1506,197,170.7557,226.0619,181.5,156.4723,209.3063,174.1,149.6524,201.3213,159.3,136.4118,184.8447,148.6,126.722,173.0782,85.6,69.1151,104.8051,79.5,63.523,98.2427,73.9,58.4964,92.0951,79.1,63.1272,97.8553,74.5,59.0136,92.7739,72.2,56.9854,90.1909
Community Committee,Outer East,90.5,81.0589,100.7356,84.7,75.6705,94.5077,84.4,75.4406,94.1277,81.7,72.9592,91.1977,78.9,70.3596,88.1886,77.7,69.2769,86.8623,125.6,109.5926,143.2767,117.3,102.0239,134.2081,116,100.8984,132.7149,111.9,97.2096,128.1755,109.9,95.4503,125.9128,104.4,90.4192,119.9247,58.5,48.1893,70.3596,54.8,44.9373,66.181,55.4,45.5455,66.7492,53.7,44.0633,64.8127,50.3,41.0243,61.0407,53,43.5289,63.9147
Community Committee,Outer North East,62,53.2206,71.8104,59.7,51.1231,69.2994,54.6,46.4617,63.7494,52.4,44.4875,61.3089,48,40.5049,56.4763,46,38.7262,54.2366,87.9,72.9465,105.0089,79.6,65.4819,95.8491,73.1,59.6704,88.6396,71.5,58.3046,86.7794,66.8,54.1876,81.4587,63.8,51.5715,78.0464,37.8,28.5892,49.0232,41,31.3957,52.607,37.2,28.1266,48.2557,34.7,26.0262,45.3268,30.4,22.367,40.365,29.5,21.6978,39.1787
Community Committee,Outer North West,75.9,67.3439,85.2378,74.8,66.3491,84.0244,72.4,64.1462,81.4163,69.9,61.8561,78.6954,63.5,55.9021,71.838,58.7,51.4727,66.654,99,85.0306,114.5954,98.9,85.0029,114.4054,96,82.4551,111.1215,93.4,80.1263,108.2325,85.7,73.1065,99.828,80.9,68.8099,94.4923,54.3,44.4201,65.7162,52.4,42.7389,63.5869,50.2,40.8107,61.0961,47.9,38.8198,58.4617,42.7,34.2101,52.6504,37.8,29.8867,47.1573
Community Committee,Outer South,96.4,86.0303,107.6677,89.4,79.511,100.1703,85.6,76.043,96.0178,80.3,71.1478,90.2961,75.9,67.1096,85.5149,76.5,67.7066,86.1118,131.6,114.3313,150.7181,121.9,105.4769,140.132,115.7,99.9273,133.2331,108.8,93.7233,125.5921,106.4,91.6592,122.8179,106.7,92.0084,123.0539,63.1,51.5988,76.3896,58.6,47.6201,71.342,56.8,46.1052,69.2205,52.7,42.4695,64.6383,46.6,37.1215,57.7511,47.5,37.9405,58.7247
Community Committee,Outer West,104.5,92.5101,117.6059,99.2,87.5514,111.9604,94.5,83.1717,106.9339,87.6,76.7684,99.5232,84.2,73.6798,95.7923,84,73.5428,95.5181,143,122.8778,165.4509,135,115.5518,156.7597,127.6,108.7492,148.7551,119.5,101.4125,139.8575,121.2,103.1387,141.4906,120,102.1928,139.991,68.8,55.5658,84.2307,65.4,52.552,80.4314,63.4,50.7959,78.1724,57.8,45.8601,71.889,49.6,38.6824,62.6301,49.8,38.8276,62.8954
CCG,NHS Leeds North CCG,94.4,87.2403,101.9877,91.1,84.1248,98.4962,83.8,77.1815,90.8312,78.6,72.2056,85.4049,71.2,65.1878,77.6134,68.6,62.7631,74.83,131.8,119.6747,144.8111,126.8,115.0144,139.4558,118.4,107.1239,130.5305,111,100.0988,122.7535,99.6,89.4297,110.5983,96.4,86.5047,107.1068,59.2,51.4154,67.8267,57.4,49.7959,65.833,51.1,44.0119,58.9991,48.3,41.4433,55.9619,44.3,37.7951,51.5975,42.2,35.9328,49.2408
CCG,NHS Leeds South and East CCG,119.9,112.8799,127.2403,112.7,105.9351,119.7816,109.3,102.6702,116.2436,105.4,98.9264,112.1837,99.9,93.6209,106.4873,96.1,89.9713,102.5341,162.1,150.4668,174.3873,152.8,141.5793,164.6673,148.6,137.5934,160.2465,144.4,133.6153,155.8169,139.2,128.6522,150.3754,132.9,122.6594,143.7602,78.8,70.9177,87.3158,73.7,66.1253,81.9016,70.9,63.5022,78.9193,67.4,60.2312,75.1836,61.6,54.7707,69.0422,59.9,53.1807,67.2299
CCG,NHS Leeds West CCG,102.7,96.7072,108.9642,96.2,90.4377,102.23,91.4,85.8306,97.2329,89.2,83.7067,94.956,82.7,77.4757,88.1809,80.1,75.0022,85.4501,141.8,131.6824,152.479,132.6,122.9013,142.8507,125.4,116.0588,135.2835,121.1,111.9458,130.7941,113.7,104.9609,122.9641,108.8,100.3567,117.7554,65.7,59.0866,72.8472,61.7,55.3318,68.596,58.8,52.631,65.4889,58.6,52.4484,65.2701,52.7,46.9286,58.9804,52,46.2891,58.2164
Deprivation,Deprived,179.6,168.0287,191.7482,170.3,158.9982,182.1823,165.3,154.1379,177.0444,156.9,146.0313,168.3496,147.2,136.6773,158.3026,141.3,130.9523,152.2312,242.8,223.8065,262.9463,226.3,207.9367,245.8203,221.1,202.9213,240.4363,206.7,189.1067,225.4529,192.7,175.7284,210.8274,184.4,167.7313,202.2328,114.9,101.9794,128.9884,112.3,99.4719,126.3045,107.6,94.9958,121.3908,105.6,93.1515,119.2251,100.2,88.0707,113.5082,97,85.0267,110.1592
Deprivation,Not Deprived,92.3,88.2794,96.4556,87.4,83.5083,91.4254,83,79.2286,86.9036,78.9,75.2509,82.6794,73.8,70.302,77.426,71.4,67.9883,74.9378,126.6,119.8254,133.6548,120.4,113.8371,127.2397,114.4,108.0454,121.0279,109.4,103.2346,115.8346,104.2,98.2493,110.414,100.8,95.0096,106.8484,60.1,55.6182,64.8456,56.4,52.0815,60.98,53.5,49.3174,57.9414,50.1,46.0819,54.3735,44.9,41.1224,48.9297,43.1,39.418,47.0318
