AreaType,AreaCodeName,01/07/2012_DASR,01/07/2012_lower95CI,01/07/2012_upper95CI,01/10/2012_DASR,01/10/2012_lower95CI,01/10/2012_upper95CI,01/01/2013_DASR,01/01/2013_lower95CI,01/01/2013_upper95CI,01/04/2013_DASR,01/04/2013_lower95CI,01/04/2013_upper95CI,01/07/2013_DASR,01/07/2013_lower95CI,01/07/2013_upper95CI,01/10/2013_DASR,01/10/2013_lower95CI,01/10/2013_upper95CI,01/01/2014_DASR,01/01/2014_lower95CI,01/01/2014_upper95CI,01/04/2014_DASR,01/04/2014_lower95CI,01/04/2014_upper95CI,01/07/2014_DASR,01/07/2014_lower95CI,01/07/2014_upper95CI,01/10/2014_DASR,01/10/2014_lower95CI,01/10/2014_upper95CI,01/01/2015_DASR,01/01/2015_lower95CI,01/01/2015_upper95CI,01/04/2015_DASR,01/04/2015_lower95CI,01/04/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/01/2016_DASR,01/01/2016_lower95CI,01/01/2016_upper95CI,01/04/2016_DASR,01/04/2016_lower95CI,01/04/2016_upper95CI,01/07/2016_DASR,01/07/2016_lower95CI,01/07/2016_upper95CI,01/10/2016_DASR,01/10/2016_lower95CI,01/10/2016_upper95CI
MSOA,E02002361,4696.9171,4102.5424,5350.4148,4851.3488,4246.7153,5514.9943,4839.4644,4232.2019,5506.3672,4903.1081,4291.2241,5574.9607,4813.8695,4207.7999,5479.9678,4922.128,4312.8735,5590.4793,4994.0719,4382.7537,5664.0892,5103.8494,4479.7095,5787.7997,5160.306,4531.7364,5849.1104,5293.8968,4661.029,5986.1195,5430.1245,4788.7901,6131.0395,5336.4034,4696.4221,6036.6382,5358.4258,4721.0401,6055.1369,5504.649,4861.5597,6206.3881,5577.6419,4931.0407,6282.7896,5615.023,4967.8875,6320.5448,5541.7215,4895.1934,6247.1062,5583.0175,4936.3661,6288.0115
MSOA,E02002362,5370.2436,4820.9894,5963.7045,5427.951,4874.9744,6025.3079,5366.0461,4814.2051,5962.6857,5493.0264,4934.9257,6095.9821,5578.4077,5012.3803,6189.9271,5833.4719,5257.0422,6454.9044,5839.6969,5262.4717,6461.9869,5979.1268,5392.0673,6611.6549,6030.2776,5440.9147,6664.9895,6145.5116,5549.7089,6786.6886,6189.8664,5587.8477,6837.7914,6342.3543,5731.4245,6999.2851,6385.7965,5774.1225,7043.1304,6401.1031,5789.905,7057.8697,6249.982,5648.4461,6896.7552,6225.5866,5622.4028,6874.3591,6299.0996,5688.4412,6955.8538,6206.7157,5603.9744,6855.1273
MSOA,E02002363,4780.5476,4198.0103,5418.9085,4860.0064,4273.7156,5502.0366,4820.0629,4241.9063,5452.7577,4749.2505,4159.6262,5395.9508,4706.5493,4111.0103,5361.2002,4909.6094,4316.7709,5558.4798,4960.3345,4374.0759,5600.7522,5070.6396,4479.4853,5715.6096,5101.8453,4505.7398,5752.3157,5116.7662,4525.1546,5762.0414,5138.0074,4548.4683,5780.7362,5197.0675,4604.377,5842.9492,5187.3481,4595.7553,5832.1272,5187.9087,4594.4558,5834.8096,5291.7974,4698.2835,5937.8421,5113.4798,4531.006,5748.5058,5346.5159,4748.9156,5996.8285,5386.2241,4789.2226,6035.4429
MSOA,E02002364,6640.2696,5934.9939,7404.5295,6567.6967,5868.8375,7325.1834,6627.7746,5923.8053,7390.6188,6738.1734,5988.6458,7553.2591,6749.7508,6035.7969,7522.9623,6787.7831,6075.5647,7558.7612,6952.8323,6235.6337,7728.1692,6836.4378,6132.581,7597.4338,6870.798,6163.4816,7635.4516,7112.4643,6397.2194,7884.3176,7315.2878,6591.6148,8095.1588,7385.8471,6654.7711,8173.5461,7420.1209,6689.7255,8206.7172,7429.6829,6700.881,8214.4176,7457.9419,6729.6095,8241.8837,7634.3294,6895.9253,8428.4722,7632.6381,6895.572,8425.3419,7589.4661,6861.3764,8372.1745
MSOA,E02002366,6836.5356,6236.3228,7478.2655,6808.078,6211.4906,7445.8449,6934.7525,6334.698,7575.6705,7168.1614,6532.4466,7848.2731,7004.1219,6399.8479,7649.4628,7195.7469,6585.4862,7846.7396,7350.8785,6736.9498,8005.1146,7428.8192,6813.5562,8084.1725,7630.665,6998.5769,8303.9785,7774.6233,7149.3037,8439.5156,7842.917,7213.3728,8512.1257,7948.6019,7315.8152,8620.9456,8120.5434,7485.5003,8794.549,8186.3804,7550.1696,8861.3992,8150.08,7513.0217,8826.2899,8243.6665,7602.7715,8923.6553,8364.0424,7718.6184,9048.5791,8269.6815,7629.9877,8948.2041
MSOA,E02002367,7079.9534,6282.3928,7947.6261,7159.155,6360.5336,8027.2806,7151.2908,6356.9438,8014.5421,7204.5271,6382.821,8099.0857,7269.4678,6451.5758,8159.0175,7541.0326,6711.5196,8441.4573,7674.6328,6857.0966,8560.0238,7849.2242,7030.1965,8734.9338,7889.4004,7072.3238,8772.4271,8088.3345,7264.947,8976.8,8051.4149,7235.9563,8931.0612,8263.7935,7436.9485,9154.7635,8174.3284,7349.271,9063.6274,8183.2456,7357.7181,9072.8807,8454.7816,7613.3967,9360.4902,8345.3918,7513.8646,9240.4891,8543.4569,7700.1457,9450.8286,8562.3446,7723.2858,9464.7401
MSOA,E02002368,3868.9403,3424.466,4354.7067,3796.6221,3357.4766,4276.8752,3859.8609,3415.4646,4345.6199,3872.353,3427.7719,4358.1586,3981.401,3534.0243,4469.2854,4133.402,3679.1947,4627.7417,4186.7214,3728.3343,4685.4727,4350.3224,3882.4764,4858.618,4342.209,3874.7514,4850.1489,4325.2514,3861.0897,4829.4787,4406.1907,3939.2853,4912.8828,4389.1217,3923.9895,4893.8896,4366.987,3902.1568,4871.6173,4400.1978,3923.258,4918.784,4346.1529,3885.5089,4846.1127,4340.3046,3880.1354,4839.7491,4320.6494,3864.9838,4815.0212,4340.8445,3885.179,4835.0339
MSOA,E02002369,6496.5651,5855.8181,7187.5428,6532.3595,5890.5064,7224.3948,6543.9088,5900.4541,7237.6708,6807.1629,6084.4116,7590.7337,6835.2607,6172.4032,7549.056,6894.4627,6228.8186,7610.9952,6933.1716,6263.2158,7654.2796,7133.5106,6453.8461,7864.288,7226.6016,6534.0247,7971.5895,7214.7408,6530.3939,7950.2353,7265.1733,6582.0289,7998.9415,7401.3593,6709.4281,8144.2582,7505.9055,6807.4488,8255.4454,7663.4107,6955.1604,8423.0383,7750.7189,7036.4835,8516.5271,7940.5679,7219.3314,8713.1788,8053.0472,7330.906,8825.8948,8055.7216,7334.9053,8826.9868
MSOA,E02002370,6067.0673,5419.6697,6769.6321,6006.0571,5362.6056,6704.5147,6300.1432,5639.1646,7016.4012,6383.0488,5711.2674,7111.0994,6677.1223,5988.4209,7422.2239,6775.7343,6084.6117,7522.8814,6796.9139,6104.9749,7544.8628,6687.3642,6000.8579,7429.9262,6728.2502,6043.2978,7468.7269,6839.6782,6150.321,7584.2831,7070.3366,6367.9893,7827.9682,7245.6988,6536.27,8010.1465,7325.6538,6615.4815,8090.3998,7391.7851,6676.9316,8161.43,7343.1229,6631.3749,8109.4243,7253.3053,6545.6248,8015.5098,7192.9767,6492.1291,7947.7515,7327.3183,6625.2967,8082.5327
MSOA,E02002371,9812.2253,9086.4,10578.7779,9734.4121,9015.656,10493.3584,9772.8038,9051.0322,10534.8224,9901.1557,9131.8251,10715.7277,9949.5197,9175.9487,10768.5118,10256.336,9479.6365,11077.4974,10018.0529,9283.8379,10792.9841,10549.694,9801.0559,11338.394,10709.3719,9959.9753,11498.3445,10949.6515,10198.6919,11739.4112,11127.3366,10369.5894,11923.8219,11263.9941,10498.7218,12068.2756,11214.4673,10450.1246,12017.817,11286.4902,10518.5324,12093.5037,11337.3872,10566.8265,12147.0459,11454.727,10678.925,12269.7357,11454.0689,10680.3442,12266.7624,11443.9659,10667.7199,12259.3077
MSOA,E02002373,4534.7483,3628.5906,5581.813,4409.4074,3515.875,5442.5979,4437.0553,3541.3823,5472.0051,4389.5887,3499.3958,5421.1186,4401.2218,3510.3989,5433.4817,4600.4962,3703.7091,5635.331,4851.938,3931.9441,5905.7275,4938.3407,4019.3067,5989.2666,4932.944,4034.1321,5958.5454,4960.6845,4056.2667,5993.2257,5075.4745,4155.293,6123.8426,4995.129,4086.6462,6029.136,4736.3139,3845.8302,5756.8865,4801.8981,3903.5974,5828.555,4887.6448,3983.0659,5920.37,4767.5857,3872.8225,5790.1996,4663.5717,3798.9361,5651.2208,4575.4405,3707.1042,5567.8515
MSOA,E02002374,5795.9718,5138.5284,6512.7314,5733.1908,5078.4492,6447.3223,5671.2692,5022.4143,6379.1925,5860.2056,5196.8221,6583.1246,5914.7189,5244.7228,6645.1637,6036.0991,5363.3105,6768.435,6088.516,5408.5991,6828.6111,5993.9437,5317.1653,6731.3532,5990.6983,5315.5582,6726.217,6130.8647,5449.5682,6872.1541,6169.2561,5485.2157,6913.4292,6300.8855,5608.067,7054.2009,6483.2921,5781.9973,7244.925,6563.7658,5856.4654,7331.5305,6499.463,5800.5312,7258.0483,6549.1775,5843.5041,7315.0798,6529.2493,5825.2273,7293.4553,6662.9263,5955.3402,7429.9636
MSOA,E02002375,5759.1182,5000.2441,6596.214,5796.6762,5038.1637,6632.6621,5777.3122,5023.5174,6607.9249,5954.6036,5129.5862,6869.0931,6035.5933,5285.0257,6858.9648,6186.5767,5424.7545,7021.4031,6269.1651,5509.3137,7100.6942,6217.386,5465.3711,7040.616,6265.1488,5516.0161,7084.5406,6446.536,5685.3334,7278.1904,6513.9799,5751.0309,7346.7638,6564.2095,5800.0676,7397.7896,6604.4306,5842.7694,7434.8108,6557.1966,5800.4523,7382.0953,6629.2455,5865.8029,7461.3243,6616.3114,5853.1751,7448.2998,6908.1344,6094.0724,7796.0379,6753.7232,5963.3781,7615.5024
MSOA,E02002376,8810.0253,7943.1148,9742.6224,8865.8392,8004.4872,9791.7269,9015.1595,8148.0952,9946.4767,9054.7678,8170.5413,10005.5737,8930.1309,8061.1711,9863.9565,9221.5148,8334.4447,10173.8485,9418.8785,8520.0826,10382.9499,9455.1979,8548.4351,10428.0457,10132.5721,9078.2879,11271.1133,9528.5691,8616.8161,10506.4619,9865.9418,8933.2593,10865.0602,10021.1443,9082.6824,11025.718,10122.5661,9181.2328,11129.7109,10215.1397,9267.6127,11228.6272,10449.7645,9492.7295,11472.5141,10488.6803,9531.3793,11511.5777,10649.5631,9687.8278,11675.8082,10658.3979,9701.6493,11679.005
MSOA,E02002377,14040.8634,12832.0928,15325.0665,14372.9716,13146.7535,15674.5492,14757.975,13502.1358,16090.1047,15345.4612,14046.4325,16723.4041,15476.4955,14176.7865,16854.5847,15467.8659,14163.4146,16851.3027,15357.0668,14061.3131,16730.2163,15530.0507,14229.4488,16907.5505,15918.6333,14564.908,17353.0257,15468.3969,14187.6505,16824.4014,15797.7141,14487.7566,17184.2364,15882.5026,14577.2702,17263.282,16141.4938,14820.5731,17538.2513,16176.0397,14847.3996,17580.9597,16272.7928,14941.2543,17680.1145,16122.1992,14795.064,17525.0306,16198.1466,14872.3536,17598.8052,16026.9313,14717.6464,17410.045
MSOA,E02002379,7010.5112,6157.7104,7944.7097,7066.2277,6204.7754,8009.7409,7037.5991,6174.0157,7983.9384,7159.6619,6285.3868,8117.3844,7136.6704,6272.7016,8082.2969,7270.6354,6396.4215,8226.8395,7325.3747,6447.0094,8285.8055,7188.7516,6323.7084,8135.2377,7405.3507,6522.6797,8370.0226,7353.8085,6480.0756,8308.5597,7429.6382,6550.9862,8389.6124,7473.5668,6594.5236,8433.5162,7503.2862,6615.8751,8472.5249,7524.584,6642.9891,8487.0217,7716.2392,6820.5646,8693.1581,7544.7705,6657.3809,8513.5343,7657.2411,6761.8859,8633.6661,7708.3167,6818.0755,8678.1733
MSOA,E02002380,4745.5968,4181.3105,5364.3953,4776.7834,4208.771,5399.6679,4686.6557,4125.5383,5302.4248,4620.0749,4048.6447,5249.0931,4681.826,4120.1349,5298.3379,4841.7319,4269.7933,5468.5883,4852.8184,4280.4441,5480.0425,5057.292,4473.8176,5695.3843,5054.0361,4472.7365,5689.5434,5189.6825,4601.8082,5831.4652,5222.039,4634.4893,5863.0762,5332.1706,4736.3396,5981.8548,5525.1494,4920.066,6183.7876,5540.2242,4933.667,6200.4666,5572.6115,4965.2328,6233.4742,5546.9976,4938.0218,6209.9652,5703.5976,5090.7903,6369.5619,5620.1947,5013.4074,6279.9666
MSOA,E02002381,5499.4196,4850.4631,6209.008,5393.9042,4752.9529,6095.2003,5539.5746,4889.5744,6249.7344,5485.4033,4839.842,6191.2792,5705.2481,5044.6787,6426.1711,5762.4224,5098.9992,6486.1313,5796.3759,5131.0513,6522.0503,5904.696,5233.4477,6636.1857,5929.6804,5261.4917,6657.6261,5944.3656,5277.0904,6671.1086,5921.3032,5254.5443,6647.6912,5981.4752,5313.5066,6708.7679,6146.3209,5468.6973,6883.1146,6117.2303,5440.1092,6853.8759,6303.1508,5619.5583,7045.4632,6390.9416,5699.4723,7141.5218,6487.6014,5794.3548,7239.4581,6452.7826,5770.4908,7192.312
MSOA,E02002382,9849.3188,8723.527,11067.8528,9882.6043,8765.6955,11090.0531,9994.1581,8877.7482,11200.2946,10031.9621,8898.5774,11256.9586,10086.3896,8933.0042,11334.6492,10508.6318,9330.3859,11781.5741,10604.2198,9418.8774,11884.2932,10738.4983,9552.8763,12017.6998,11821.5305,10343.1645,13432.5729,10726.8432,9548.6083,11996.5758,10906.2888,9711.489,12193.1434,10644.6109,9461.0713,11920.0601,10337.4973,9190.2741,11573.4578,10524.6819,9373.4897,11763.8825,10670.2932,9495.4383,11934.6211,10648.5526,9449.3714,11940.2469,10435.39,9258.0182,11704.1925,10736.9435,9536.041,12030.0107
MSOA,E02002383,9291.5001,7747.9411,11027.4803,9633.9245,8060.9805,11401.021,9621.166,8074.5448,11356.2414,9814.4345,8235.3136,11584.1548,10081.1021,8472.6708,11883.6706,10394.8927,8761.7815,12217.5487,10814.6249,9109.5584,12716.4491,10982.901,9238.6609,12928.4193,10942.5128,9205.1006,12880.4152,11216.7413,9454.0885,13171.5313,11123.0056,9362.3746,13074.5749,10745.4253,8977.2375,12708.8768,10773.7224,9011.6832,12734.0347,10653.812,8882.0617,12626.0264,10835.13,9064.7939,12803.5929,10876.0335,9078.2126,12873.978,11005.9652,9203.9056,13011.9182,10922.6443,9134.079,12914.703
MSOA,E02002384,6647.2225,5889.1821,7470.1686,6803.755,6038.3612,7633.6569,6809.5893,6039.6184,7644.1532,6882.8362,6098.716,7733.2493,7160.4912,6354.1723,8033.9368,7510.1126,6687.0107,8399.0882,7627.6032,6802.1306,8517.7879,7639.0312,6819.856,8522.1607,7861.2632,7029.4893,8757.5444,7842.266,7016.9217,8731.4503,7905.0548,7072.1454,8802.2206,7715.5313,6888.6502,8607.235,7764.8428,6941.6625,8651.9485,7835.2415,7009.9207,8724.2333,7835.1783,7008.721,8724.8994,8081.6283,7243.5628,8982.8763,8296.2235,7444.5208,9211.194,8307.666,7459.727,9217.9896
MSOA,E02002385,6153.2363,5295.955,7099.4997,6268.7713,5403.4354,7223.3024,6324.0041,5460.8758,7275.0923,6263.2615,5403.1794,7211.5915,6385.0161,5521.4648,7335.7875,6628.7303,5751.3961,7592.7761,6629.8411,5748.1499,7598.8602,6707.2379,5814.9597,7688.0816,6763.5362,5866.8732,7749.5834,7107.5231,6183.3289,8122.2943,7137.691,6211.9556,8153.9656,7281.6052,6346.8574,8306.6533,7350.43,6419.0009,8370.7618,7529.0508,6588.1803,8557.8266,7814.7582,6854.3369,8863.0896,7772.5427,6809.0908,8824.9991,7757.4042,6789.4593,8814.7688,7762.6577,6793.7881,8821.0324
MSOA,E02002386,4096.4784,3709.3986,4512.5239,4168.6434,3778.4375,4587.7303,4151.7424,3764.7288,4567.2634,4112.9053,3726.9219,4527.4917,4259.6398,3867.7785,4679.9602,4412.2314,4012.2825,4840.733,4440.6299,4038.8777,4870.9993,4526.34,4122.2785,4958.7734,4531.549,4128.0571,4963.3113,4653.589,4245.7535,5089.5163,4623.2456,4216.5102,5058.1449,4672.0318,4263.5867,5108.5519,4650.611,4244.2255,5084.9299,4674.0852,4267.1763,5108.8187,4727.7335,4318.9621,5164.2569,4708.8431,4299.6722,5145.9357,4716.3612,4312.1693,5147.8556,4748.9842,4344.6052,5180.4606
MSOA,E02002387,6362.5662,5645.0086,7144.8637,6462.7201,5741.1057,7248.6451,6456.0106,5734.5114,7241.9219,6402.9476,5632.6087,7247.7042,6600.8869,5873.2071,7392.644,6717.987,5986.402,7513.1368,6863.8718,6122.6527,7668.864,6970.1205,6222.1452,7782.0372,7131.5587,6377.8644,7948.6764,7248.8357,6488.0409,8073.0637,7224.922,6464.2431,8049.3163,7393.4969,6625.3083,8225.0628,7579.6285,6802.8256,8419.5837,7638.8147,6860.6998,8479.8249,7605.4716,6824.5106,8450.0152,7460.4888,6683.9914,8300.9537,7332.4996,6565.3822,8163.0956,7213.125,6454.3745,8035.0421
MSOA,E02002388,6348.3055,5689.5558,7060.61,6385.5907,5726.2229,7098.2554,6417.215,5755.9091,7131.746,6542.5148,5788.702,7364.3386,6563.2163,5886.4678,7294.1257,6901.1652,6198.4199,7659.0016,6922.4879,6219.1539,7680.8849,6870.8117,6175.04,7620.9811,6975.0943,6277.8405,7726.2096,7208.3447,6498.4803,7972.2012,7208.142,6497.6769,7972.5762,7332.6024,6617.8653,8101.0899,7365.8156,6648.2814,8137.1102,7314.5567,6599.4586,8083.2989,7392.2216,6670.6005,8167.8426,7320.0038,6602.8022,8091.0742,7237.8623,6547.0594,7979.7947,7224.3971,6535.0976,7964.5922
MSOA,E02002389,6371.7687,5714.1383,7083.1757,6362.6108,5709.1741,7069.3251,6437.0007,5782.4985,7144.4065,6521.9754,5860.7741,7236.5453,6689.1743,6036.0616,7392.8715,6903.8013,6239.9675,7618.1261,7064.5795,6391.4536,7788.3896,7031.7813,6368.1517,7745.1941,7131.5039,6360.4472,7969.7773,7315.6009,6639.9445,8040.8487,7415.8395,6735.7968,8145.3858,7442.5388,6758.9771,8175.977,7482.003,6794.932,8219.1478,7368.9102,6686.8419,8101.0999,7387.5899,6705.1178,8120.0351,7560.8978,6867.3642,8304.7997,7595.0375,6902.4732,8337.4952,7683.7258,6990.1297,8426.8384
MSOA,E02002390,5433.7212,4830.5044,6090.6969,5582.5924,4971.9759,6246.7966,5593.385,4980.9396,6259.5786,5601.8615,4989.8038,6267.6334,5609.9572,5001.3632,6271.6053,5652.5405,5044.3977,6313.177,5622.3095,5014.4376,6282.9102,5768.4611,5156.6547,6432.2368,5830.4427,5211.1409,6502.4338,5935.1,5312.2806,6610.1678,6112.6497,5478.7444,6799.0104,6133.7052,5498.0455,6821.9655,6148.6627,5514.4161,6835.1582,6153.3359,5519.1867,6839.726,6141.2726,5510.6792,6823.66,6124.6056,5497.1041,6803.5711,6104.8204,5478.5163,6782.4147,6020.1367,5400.1829,6691.0861
MSOA,E02002391,4646.0399,4142.2003,5193.5843,4612.9237,4109.6879,5160.1021,4661.1706,4154.9934,5211.3277,4735.8375,4225.7063,5289.8594,4801.8412,4286.7852,5360.9979,4884.9639,4365.4515,5448.467,4999.4153,4478.8552,5563.1164,4957.6292,4438.4682,5520.0108,4989.5425,4470.3178,5551.7328,5125.6116,4599.3763,5694.6908,5281.2152,4746.2887,5859.0733,5361.927,4824.1493,5942.385,5406.5714,4870.5559,5984.6642,5539.7812,4987.432,6135.7863,5499.1466,4958.9484,6081.3504,5494.0068,4952.1595,6078.1005,5502.2754,4963.776,6082.4823,5393.1637,4861.2442,5966.6703
MSOA,E02002392,7247.5518,6000.0188,8646.613,7586.1786,6306.2203,9021.6036,7684.9701,6369.0974,9159.1734,8013.8579,6620.0604,9574.328,8204.606,6791.7863,9787.4213,8504.7152,7046.0466,10132.1931,8705.7869,7229.1844,10348.9996,8549.0611,7071.7077,10195.446,8565.1709,7086.4511,10214.5289,8481.1022,7019.0301,10113.8609,8628.6451,7148.3382,10280.7619,9086.4079,7549.3862,10799.288,8527.2262,7084.5669,10136.3625,8630.9476,7187.187,10238.062,8541.3334,7116.2871,10128.0632,8585.7826,7161.8626,10171.7086,8452.0053,7039.2246,10025.9752,8479.2942,7061.2033,10056.9556
MSOA,E02002393,7640.0473,6807.9999,8540.1339,7772.8861,6943.0063,8669.7493,7760.7703,6924.9233,8664.4714,7644.0412,6798.0249,8560.1703,7786.6941,6941.3589,8700.5547,7961.9741,7109.654,8882.3152,8171.5146,7297.5313,9115.0535,8012.7379,7154.6318,8938.6661,7916.6459,6935.6749,8985.5,8198.5644,7330.3232,9133.9637,8257.7083,7382.3611,9200.6743,8353.8134,7470.8046,9304.4149,8410.7323,7534.5926,9352.7603,8618.2856,7729.4684,9573.1277,8570.9369,7688.7721,9518.5529,8625.2216,7738.0666,9577.7244,8737.9778,7844.0347,9697.2246,8772.5463,7883.5023,9726.1576
MSOA,E02002394,6435.4075,5700.4873,7235.3742,6634.7565,5888.183,7446.1971,6664.1742,5923.084,7469.0263,6867.2892,6112.8528,7685.8105,7048.3868,6275.9688,7885.9049,7220.4421,6437.8945,8067.8427,7188.3725,6387.7695,8057.3066,7056.9649,6293.3981,7883.7165,6844.9008,5888.6735,7905.9008,7132.4497,6369.2375,7957.7995,6924.4095,6170.2452,7741.0745,7112.7219,6343.4005,7944.8612,7132.2538,6360.6862,7966.915,7404.0439,6619.2281,8251.3189,7278.7042,6497.5217,8122.3178,7084.4897,6313.5959,7917.9648,7167.6359,6393.5002,8003.9014,7048.7304,6287.1028,7871.7448
MSOA,E02002395,5353.5821,4746.0785,6016.7942,5352.5608,4747.9146,6012.4511,5441.5833,4832.6016,6105.6068,5589.3214,4965.0565,6269.8093,5868.5806,5226.2584,6567.5599,6064.9518,5418.4954,6766.7598,6075.2432,5427.801,6778.0326,6326.1761,5667.1388,7040.1623,6413.7881,5752.4879,7129.7287,6581.1457,5911.6944,7304.9432,6688.1936,6011.9849,7418.9044,6755.2422,6078.2298,7486.2849,7016.3311,6326.9776,7759.653,6651.7926,5567.6893,7882.1578,7063.3884,6381.1343,7798.0029,7214.1831,6523.355,7957.6223,7223.1315,6532.7793,7965.8585,7160.5756,6475.7397,7897.3678
MSOA,E02002396,5280.1208,4746.3924,5856.385,5273.7377,4738.4148,5851.903,5366.5767,4827.4802,5948.3402,5431.9146,4871.3706,6038.0958,5405.6637,4860.8015,5993.8886,5678.2134,5126.6784,6271.859,5770.9586,5217.1237,6366.5476,5914.5206,5355.7351,6514.7645,5941.6078,5380.7613,6543.9651,5994.6223,5434.1889,6596.0927,6199.1488,5626.8353,6812.7399,6304.54,5726.5967,6923.8363,6305.6905,5735.3359,6916.3575,6447.0016,5868.9012,7065.4752,6473.1919,5895.4035,7091.202,6415.7463,5841.0473,7030.6243,6465.9367,5893.8722,7077.4879,6525.2347,5951.1806,7138.7061
MSOA,E02002397,5410.5361,4868.9009,5995.458,5480.9271,4937.1293,6067.8234,5543.2429,4996.3662,6133.225,5518.5631,4971.4838,6109.001,5541.3009,4992.3096,6133.8023,5769.8615,5208.8689,6374.4188,5815.0361,5254.2616,6418.9598,5819.8542,5260.0519,6422.6192,5827.2375,5268.6325,6428.5477,5830.8801,5274.6572,6429.4091,5808.6113,5254.5684,6404.8483,5781.1615,5229.698,6374.6226,5690.6618,5143.8012,6279.4919,5795.5751,5240.5465,6393.0901,5819.4139,5267.8637,6412.7029,5805.9827,5256.4445,6397.0551,5808.5567,5258.0712,6400.7004,5777.9344,5228.1648,6369.4133
MSOA,E02002398,4334.5267,3901.1872,4802.5468,4287.9567,3856.9711,4753.6301,4275.1102,3844.2551,4740.692,4224.0714,3795.4601,4687.4774,4244.1568,3815.8733,4706.9598,4374.3609,3940.7229,4842.3194,4413.8801,3978.121,4883.9862,4414.4649,3981.0559,4881.8506,4379.1963,3944.716,4848.0637,4626.5485,4181.6334,5105.5211,4718.7878,4269.022,5202.6328,4728.7084,4278.4799,5213.0512,4731.0668,4282.7805,5213.1498,4781.0948,4330.8965,5265.0237,4739.9826,4291.5008,5222.2336,4781.6707,4332.2192,5264.7553,4734.0413,4287.3602,5214.2724,4654.5152,4211.8259,5130.7052
MSOA,E02002399,6260.0869,5558.5388,7023.9414,6307.3158,5605.5764,7070.9533,6294.8767,5595.6408,7055.6853,6247.7653,5553.0918,7003.9231,6388.1894,5691.2305,7145.7046,6278.7393,5589.525,7028.2363,6294.3721,5588.7297,7062.9016,6212.3356,5525.3869,6959.4697,6186.47,5489.5361,6945.6229,6256.7489,5568.2462,7005.1722,6266.8753,5575.8499,7017.9414,6375.9974,5676.4586,7135.9191,6591.4607,5883.8955,7358.5676,6760.9506,6038.854,7543.0713,6762.4369,6047.3186,7536.6424,6852.6034,6135.5048,7628.5142,6865.6264,6148.5827,7641.3052,7024.8132,6297.903,7810.5642
MSOA,E02002400,6759.4316,6066.5771,7507.8925,6824.8442,6126.9658,7578.4961,7069.6361,6358.4495,7836.6509,7030.2539,6314.2292,7803.3426,7095.1669,6374.7294,7872.7024,7330.7461,6602.8891,8114.8286,7475.1698,6738.4777,8268.1095,7513.9272,6774.9314,8309.1308,7765.5629,7010.5813,8577.1106,7815.0009,7059.5106,8626.7488,7885.2763,7122.412,8704.8091,7948.0751,7178.5237,8774.7225,7925.5374,7154.4228,8754.2138,7837.3298,7070.3499,8661.8458,7879.6977,7107.9661,8709.179,7849.4886,7082.5063,8673.7243,7714.5523,6950.3947,8536.4651,7705.0596,6941.4907,8526.3392
MSOA,E02002401,6500.7086,5760.8939,7306.5705,6505.304,5775.8165,7299.357,6516.9994,5786.2784,7312.3952,6698.9649,5960.1365,7502.3078,6766.4101,6030.2502,7566.0106,6914.4659,6171.33,7720.9272,6997.5745,6246.1853,7812.8909,7073.1434,6318.8704,7890.9872,7258.579,6489.5327,8092.1408,7524.3864,6747.0908,8364.9662,7645.7066,6859.3592,8495.6147,7686.8794,6893.3123,8544.499,7686.9969,6903.8896,8532.7771,7653.2993,6869.566,8500.0218,7702.825,6921.833,8546.0586,7685.8332,6911.0986,8522.1391,7757.2979,6981.9402,8593.6867,7784.7786,7011.3882,8618.7166
MSOA,E02002402,3974.1516,3485.8014,4511.0784,3919.1949,3433.7786,4453.3165,3902.4646,3422.1545,4430.6546,3968.2043,3474.4086,4511.2242,4099.0398,3601.3184,4645.5411,4017.6584,3530.4969,4552.6649,4040.8192,3552.8484,4576.5148,4222.7164,3720.0935,4773.5048,4059.1496,3569.4422,4596.6522,3975.7716,3494.897,4503.775,4075.5886,3591.3948,4606.2749,4172.5174,3679.039,4713.004,4122.7564,3634.2855,4657.8507,4198.7373,3707.3513,4736.4763,4196.1292,3703.3891,4735.5313,4142.0686,3655.0426,4675.2155,4192.173,3705.0606,4724.9704,4217.7561,3730.0513,4750.9407
MSOA,E02002403,4692.6315,4189.2468,5239.1175,4707.8698,4204.9771,5253.6159,4747.086,4241.9199,5295.0954,4897.4571,4384.0203,5453.703,4969.9692,4452.8981,5529.8921,4933.3275,4420.4604,5488.6342,4902.0105,4393.3259,5452.6628,4993.8615,4481.8746,5547.5323,4969.644,4461.1192,5519.3913,4999.2319,4489.5827,5550.0173,5062.1709,4548.8448,5616.6369,5053.4203,4465.8347,5695.9039,5164.6164,4644.8532,5725.7448,5209.0992,4688.5896,5770.692,5286.0069,4761.0034,5852.1121,5305.3279,4780.7194,5870.8387,5329.9399,4806.512,5893.9081,5368.6334,4845.0396,5932.4632
