AreaType,AreaCodeName,2006-2010Persons_dsr,2006-2010Persons_lower95CI,2006-2010Persons_upper95CI,2007-2011Persons_dsr,2007-2011Persons_lower95CI,2007-2011Persons_upper95CI,2008-2012Persons_dsr,2008-2012Persons_lower95CI,2008-2012Persons_upper95CI,2009-2013Persons_dsr,2009-2013Persons_lower95CI,2009-2013Persons_upper95CI,2010-2014Persons_dsr,2010-2014Persons_lower95CI,2010-2014Persons_upper95CI,2011-2015Persons_dsr,2011-2015Persons_lower95CI,2011-2015Persons_upper95CI,2006-2010Males_dsr,2006-2010Males_lower95CI,2006-2010Males_upper95CI,2007-2011Males_dsr,2007-2011Males_lower95CI,2007-2011Males_upper95CI,2008-2012Males_dsr,2008-2012Males_lower95CI,2008-2012Males_upper95CI,2009-2013Males_dsr,2009-2013Males_lower95CI,2009-2013Males_upper95CI,2010-2014Males_dsr,2010-2014Males_lower95CI,2010-2014Males_upper95CI,2011-2015Males_dsr,2011-2015Males_lower95CI,2011-2015Males_upper95CI,2006-2010Females_dsr,2006-2010Females_lower95CI,2006-2010Females_upper95CI,2007-2011Females_dsr,2007-2011Females_lower95CI,2007-2011Females_upper95CI,2008-2012Females_dsr,2008-2012Females_lower95CI,2008-2012Females_upper95CI,2009-2013Females_dsr,2009-2013Females_lower95CI,2009-2013Females_upper95CI,2010-2014Females_dsr,2010-2014Females_lower95CI,2010-2014Females_upper95CI,2011-2015Females_dsr,2011-2015Females_lower95CI,2011-2015Females_upper95CI
MSOA,E02002330,96.1,66.5921,134.0962,85.8,58.473,121.4029,93.1,64.9134,129.2652,82.3,55.9081,116.6847,78.7,52.9479,112.3952,79.9,53.7211,114.1537,96,55.4348,154.409,64.8,33.4028,113.3166,79.8,44.5118,131.8416,85.5,48.63,139.1971,84.8,48.0905,138.2633,105.2,63.8036,163.1097,95.2,56.1328,150.8686,105.6,63.9691,163.8379,104.8,64.1394,161.2156,78.2,43.8359,128.2476,72.2,39.2761,120.7548,56.7,27.1111,103.3327
MSOA,E02002331,138.3,98.1302,189.3334,179.1,132.5399,236.6046,174.2,128.4746,230.7961,188.2,140.9419,246.0989,185.1,139.0148,241.4563,162.2,119.5643,214.9719,137.3,81.2111,217.2234,194.9,127.0207,285.9687,178.5,114.0066,266.0851,209.3,139.7402,301.1593,226.2,154.195,320.0117,196.4,129.9079,284.647,141,86.8141,216.1816,167.2,106.3894,249.7837,171.3,110.151,253.8245,170,109.3303,251.8776,148.5,93.4835,223.7153,132,81.1171,202.5987
MSOA,E02002332,144.8,103.262,197.4112,141.2,100.2258,193.2553,137.9,97.879,188.7443,117.3,81.1395,164.0367,119.1,82.8383,165.7927,104.3,70.7414,148.2096,204.5,134.2837,298.1812,198.5,129.1788,291.5032,209.9,138.9598,304.0505,170,107.483,255.4696,158.2,98.8011,239.9876,135.9,81.5332,212.6304,89.2,47.37,152.725,89.2,47.3844,152.7031,73.5,36.5707,131.7013,72.1,35.8671,129.2037,84,44.6615,143.7413,76.8,39.57,134.3299
MSOA,E02002333,149,110.1623,196.9669,142.1,104.664,188.436,152.6,113.9003,200.1048,126,91.5923,168.9889,140.7,104.7527,184.9137,156.4,119.0364,201.6976,169.6,110.0282,249.5231,157.4,100.9866,233.5335,189.2,127.6747,269.7025,159.4,104.2157,233.0259,159.3,104.9587,231.4206,167.4,112.9286,238.6729,135.5,86.4814,202.0696,131.8,84.0862,196.5976,120.3,75.082,182.5617,96.2,56.8006,152.3419,125.7,80.3799,187.2468,147.3,98.4475,211.8136
MSOA,E02002334,100.4,70.8971,138.0004,97.5,68.8452,134.0196,84.9,58.662,118.8121,100.3,71.514,136.7597,104.5,75.1651,141.4416,120.9,89.28,160.0373,91.5,53.1534,146.7145,91.1,52.9187,146.0765,75.1,40.8704,126.2853,92.3,53.5897,148.0382,95.4,56.3954,150.9793,97,58.3004,151.6185,111.2,68.5462,170.3811,105.4,64.9828,161.4778,94.1,57.2092,145.7068,108.3,68.4289,162.8094,112.1,71.5533,167.1643,141.2,94.8975,202.0574
MSOA,E02002335,116.5,83.6671,157.7342,106.1,75.0619,145.4121,112.5,80.728,152.4018,96.2,68.166,131.8155,98.5,70.1203,134.4452,93,65.6244,127.8892,128,81.6887,190.893,107.7,66.2875,165.1588,116.2,73.2364,174.9373,90.5,53.231,143.6061,88.9,52.3369,141.0002,83.8,48.5987,134.4857,105.8,62.2054,167.3271,104.4,61.1744,165.4064,108.4,64.7129,169.5143,101.5,62.5755,155.5068,107,66.7618,162.4048,101.2,62.3764,155.0668
MSOA,E02002336,132.6,96.5783,177.6055,110.6,78.1668,151.9351,106.6,74.2629,148.0905,114.4,80.393,157.7408,117.1,82.7078,160.7932,116,81.9255,159.2896,148.6,95.9103,219.7081,113.2,68.0379,176.9394,105.6,62.4656,167.064,103.7,60.0476,166.5542,111.1,65.4585,176.1365,115.3,69.002,180.6426,116.7,71.1344,180.4421,108.8,65.3544,170.1168,109.3,63.4377,174.6511,125.9,76.5554,194.3645,125.1,76.0829,193.1101,117.8,70.6524,183.7552
MSOA,E02002337,148.4,107.1778,200.1701,145.3,104.9059,196.0302,124.2,87.7093,170.7062,104.2,71.5467,146.5688,101.1,68.9588,142.9752,83.5,54.83,121.751,154.3,96.2662,234.208,143.4,88.3392,219.7955,128.1,76.8253,200.4664,110.6,64.1158,177.5316,119.1,70.2151,188.7582,98,54.4786,162.1836,144.5,89.1199,221.3385,148,92.4146,224.5367,119.1,71.5239,186.2464,97.3,55.4716,158.2185,83.9,45.6752,141.0596,70.2,36.0746,122.9325
MSOA,E02002338,151.4,106.694,208.3763,147.8,104.6182,202.6599,149.2,106.1083,203.779,176.9,130.8631,233.7584,170.3,125.624,225.5973,141.9,102.0183,192.1233,186.1,115.6936,283.0441,184.5,115.8782,278.3157,190.1,120.609,284.4721,238.6,162.0812,338.2926,230.4,155.6732,328.176,181.7,118.1691,266.9348,121.1,68.7552,197.3345,116.1,65.9555,189.1299,114.4,65.0566,186.2633,122.3,72.1113,193.816,118.6,69.9692,187.896,106.3,60.5069,172.9927
MSOA,E02002339,152.6,105.3453,213.6757,134.7,89.9399,193.8093,157.8,109.5691,219.9051,153.5,106.4431,214.0933,135.7,92.5041,191.9778,161.8,114.7867,221.5276,140,77.355,232.3863,131.2,69.2855,225.2262,178.6,106.5217,280.3274,178.6,107.7623,277.6955,188.1,115.2743,289.1439,219.6,141.0757,325.5736,164.3,98.7556,256.8059,139.3,79.4472,226.469,138.5,78.9871,225.174,129.2,72.1384,213.3521,89.7,44.6443,160.7087,111.3,60.7312,186.9183
MSOA,E02002340,123.7,84.8888,174.0589,135.9,94.9017,188.5034,128,88.868,178.3888,145.9,104.4213,198.2822,152.9,110.8619,205.5561,144.8,104.158,195.9808,140.3,82.783,222.2583,170.5,106.495,258.6298,150.7,91.7264,233.1986,170.5,107.8377,256.1682,168.5,106.5879,253.1426,158.7,99.2265,240.5903,108.1,60.0852,178.9103,101.8,55.288,171.3519,105.8,58.8251,175.0768,120.5,70.9534,191.101,136.7,84.1929,209.5523,130.7,79.5032,202.3196
MSOA,E02002341,98.9,68.7911,137.67,106.3,75.0924,146.073,112.2,80.0419,152.9307,94.3,65.2096,131.8987,106.2,75.0543,145.8941,89,60.7856,125.7591,82.3,44.8075,138.3645,98.3,57.0172,157.7422,109.8,65.8313,171.8551,109,65.4006,170.5338,128,80.0168,194.069,99.1,57.5701,158.898,115.8,71.5697,177.1685,115.8,71.5852,177.147,117,72.3454,178.9571,81.9,45.7592,135.1989,87.2,49.7874,141.6874,79.6,44.4535,131.4326
MSOA,E02002342,70.9,44.3898,107.4025,103.2,70.5048,145.797,138.8,99.9147,187.7686,146.2,106.1626,196.35,148.6,107.9356,199.5354,161.4,118.5417,214.6886,63,28.6609,119.8364,79.3,39.3257,142.3003,156.8,96.7945,240.0562,155.4,96.005,237.8091,170.8,108.0622,256.5715,201.4,132.3797,293.4856,77.5,41.1442,132.7115,122.9,75.9107,188.0965,125.1,77.1934,191.5692,137.6,87.0316,206.7341,130.2,80.5254,199.1223,128.7,78.5501,198.8551
MSOA,E02002343,165.4,115.4024,229.3304,168,118.4069,231.0051,183.2,132.0746,247.2386,144.5,100.4606,201.0054,159.4,113.2877,217.8048,161,115.5242,218.268,187,112.5964,291.0838,170.2,101.1066,267.7147,206.2,130.4913,309.016,170.2,102.5689,264.8098,195.1,122.3768,294.5229,197.7,125.5376,295.7,144.6,83.0729,233.1916,164.3,99.1141,255.4891,161.3,97.312,250.8133,122.3,69.1249,199.7437,128.3,74.3529,205.9774,127.6,75.4606,201.8956
MSOA,E02002344,136.2,99.1418,182.5005,104.4,72.4965,145.4809,89.3,60.503,126.9793,108.3,76.4712,148.8647,100.1,69.5544,139.4324,97.7,67.5036,136.7282,111.2,65.4564,176.382,71.7,36.6724,125.8266,68.7,35.31,120.296,106.9,63.0618,169.3668,110,64.8542,174.3301,120.8,72.3774,189.141,156.4,102.9375,227.7287,131.8,83.3886,197.9852,106,63.6764,165.7332,107.8,65.649,166.7654,90.6,52.6069,145.3055,78.4,43.7324,129.5263
MSOA,E02002345,138.6,97.6647,190.7707,137.8,97.0449,189.741,109.6,73.5405,156.9947,118.9,81.4528,167.4891,123.3,85.0077,172.792,115,78.788,161.9864,162.1,100.656,246.7035,169.7,106.4896,256.1175,139.9,83.3992,219.6423,143.7,86.9262,223.1214,138.5,82.5248,217.5004,115.6,65.3999,188.711,116.6,66.2828,189.8815,108,60.0798,178.6708,80.5,39.8291,144.5981,94.7,50.0705,162.4763,108.6,60.4433,179.6196,113.6,65.8686,182.3274
MSOA,E02002346,150.9,105.4408,209.2271,172.9,123.7538,234.9652,169,120.3904,230.5678,144.1,99.5334,201.7014,154.3,108.3541,213.0497,150.3,104.8907,208.5631,117.4,63.5929,197.8607,125.3,69.231,207.9884,110.5,58.0121,190.2105,84.4,39.7034,156.4554,128.4,70.8985,213.2008,150.4,86.5295,242.3659,178.9,111.947,271.089,211.5,137.9315,310.2015,217.5,143.1115,316.7477,193.9,124.0934,288.7006,175.3,109.7488,265.5589,150,90.1269,234.5017
MSOA,E02002347,145.4,99.0896,205.4894,169.4,119.3572,232.9763,182.9,130.5796,248.7874,190.3,136.8888,257.2018,195.2,141.6677,261.919,207.1,150.6782,277.2531,173.2,100.0441,277.4429,203.7,125.2291,311.7482,233.4,147.8835,348.8099,234.7,150.3565,347.8575,251,164.1331,366.2881,243.6,156.6257,360.2871,124,69.0319,205.0648,139.9,80.8581,224.9132,141.4,81.502,227.6459,150.9,88.2685,240.1463,145.3,85.0723,231.121,175.7,107.1941,270.7503
MSOA,E02002348,107.1,69.7311,157.2352,104.4,67.911,153.3547,138.6,96.2114,193.1821,132.5,91.4221,185.5924,146,102.9587,200.8547,145.5,102.5766,200.2045,139.3,78.593,227.7131,144.9,83.1512,233.8108,165.2,99.7292,256.7877,155.4,92.4744,244.2098,158.7,95.8235,246.6585,137,78.5984,221.0913,79.9,38.2133,147.1032,69.6,31.7279,132.2842,113.7,63.358,187.9424,112.9,62.829,186.7427,133.4,78.7875,211.2196,152.7,94.2666,233.7749
MSOA,E02002349,135.3,89.7125,195.5019,124.9,81.5474,182.7402,96.5,59.8708,146.9355,83.4,48.9235,132.5271,70.7,39.0339,117.4,99.3,61.7038,151.0669,131.6,71.8614,219.7001,148.9,85.0537,240.831,123.2,65.5998,209.3326,99.4,46.127,185.2814,90.1,39.9431,173.1174,127.3,68.5701,215.1221,133.9,72.5454,225.6469,96.5,45.7227,178.3581,70.7,30.215,139.8336,70.3,30.0426,139.0449,53.8,19.4037,117.7318,72.8,31.0391,144.1123
MSOA,E02002350,80.5,51.8569,119.1557,98.5,66.6993,140.1095,92.1,60.8407,133.5867,104.1,70.9081,147.3441,107.3,73.6058,151.0194,131.5,93.6323,179.4624,73.9,36.6977,132.5316,86.9,46.027,148.9715,91.5,48.3593,157.0154,132.1,79.1735,206.7976,131.1,78.61,205.1815,157.4,99.4894,236.5719,86.4,46.7708,145.6596,108.9,64.0862,172.757,92.3,51.1548,152.9793,77.2,40.8803,132.3567,84.7,46.0394,142.5113,108.1,62.4237,173.8684
MSOA,E02002351,113.2,77.3169,159.9503,93,60.6651,136.3814,102.6,68.6147,147.4803,87.1,56.262,128.7179,98.6,65.9225,141.7532,95.1,63.0737,137.6046,106.4,58.0288,178.732,91.2,46.9727,159.5424,83.5,41.4937,149.7027,73.4,34.9648,135.3614,101.2,55.1324,170.0874,108.2,60.367,178.7421,120.6,71.3363,190.798,95.2,51.9269,159.9085,120.8,71.4956,191.0559,99.8,55.7897,164.7047,97.1,54.2579,160.2818,83.8,44.5253,143.4443
MSOA,E02002352,124.5,86.9676,172.6565,120,83.3563,167.1846,128.2,90.0783,176.945,117,80.8323,163.746,103.2,69.8781,146.7998,105.8,72.0663,149.7499,193.1,123.0457,288.2371,170.7,105.0685,261.7621,177.6,111.8274,267.5205,146.6,88.7701,227.4987,98.3,54.5279,162.8533,82.4,43.4854,141.4974,77.1,39.6867,134.9131,88.2,48.1141,148.1426,89,48.5723,149.4538,89.4,48.7894,150.1273,101.5,57.8962,165.0042,121.8,73.1658,190.4397
MSOA,E02002353,122.8,77.0675,184.9069,99.4,60.3237,153.6174,93.7,55.8464,146.6538,82.4,48.5021,130.2417,91.9,55.4849,142.425,101.7,63.8404,153.1152,122.1,57.4472,223.9941,91.5,38.9803,178.4282,83.8,35.3475,163.9963,76.9,34.0719,147.7871,100.7,51.3368,176.9786,96.7,49.4495,169.714,127.5,66.7406,219.772,110.4,56.2677,194.0482,105.1,51.4332,189.6799,87.2,40.3267,162.7644,80.4,34.5469,156.2938,105.1,51.9326,187.2571
MSOA,E02002354,106.9,73.8073,149.6717,129.3,92.0994,176.4175,119.2,83.653,164.6528,141.9,102.7629,190.9223,129.4,92.0857,176.6615,133.8,96.008,181.3917,135.9,82.0814,211.1872,142.4,86.1929,221.0286,131.4,77.3283,208.4491,158.1,98.393,240.3119,137.2,81.902,215.2447,132.2,77.8807,209.6019,83.3,45.4039,139.9681,120.9,73.6803,186.9561,112.1,67.2299,175.4273,130.7,81.5916,198.3184,125.6,77.4456,192.413,140.2,89.3653,209.236
MSOA,E02002356,111.2,77.6188,154.2868,105.1,72.5179,147.2117,102.2,70.1314,143.8101,109.5,76.4849,151.8605,122.1,87.3492,165.9858,135.5,98.8901,181.1281,100,55.5879,165.4972,82.4,43.4032,141.6222,81,42.6786,139.1966,105.5,61.0925,169.4415,127.1,78.3353,194.7598,158.2,102.8947,232.3991,122.7,75.6773,187.9428,125.7,77.565,192.4861,121.7,74.1878,188.1652,113.1,67.8628,176.9453,117.3,71.2767,181.6824,114.1,69.2998,176.7713
MSOA,E02002357,170.8,125.3828,227.1404,161.3,117.4696,215.9272,164.9,121.0425,219.3055,167.2,123.2099,221.6483,159.5,116.6896,212.7291,133.1,94.6643,181.7818,131.9,77.4941,209.4253,144,86.1967,225.5805,147.7,89.7677,228.7421,160.1,99.8743,243.026,165,104.0075,248.3854,151.7,94.4242,230.5642,207.8,139.1567,298.021,177.3,115.7573,259.4092,181.1,119.3713,263.0251,173.3,113.4407,253.1632,155,98.6024,231.5906,116.2,68.3345,184.4055
MSOA,E02002358,138.3,101.5236,184.0266,152.7,114.2517,199.8963,144.4,107.3694,190.0392,160.6,121.5018,208.2405,149.3,111.7101,195.4426,155.1,116.7452,202.003,154.3,100.5257,226.445,156.1,102.4595,227.6661,160.7,106.2795,232.9257,167.1,111.3726,240.6925,149.4,97.1013,219.5654,181.9,123.1511,258.7697,121.2,74.943,185.3805,147.6,96.3759,216.3236,128.6,81.4604,193.0465,154.9,102.859,223.9678,148.3,97.6598,215.8633,131,83.8751,194.9978
MSOA,E02002359,135.2,97.3675,182.7131,134.7,98.1701,180.3404,165.1,124.3133,214.977,157.4,117.8429,205.9573,149.6,111.3021,196.801,128.7,93.2931,173.05,177.2,116.0126,258.8351,161.2,105.158,236.3874,175.2,116.3299,253.3312,168.5,110.9219,245.3196,167.9,110.4885,244.4974,137.2,85.5095,208.3738,93.5,53.2841,152.07,109,65.5018,170.391,155.1,102.039,225.8931,147.6,96.2452,216.499,133.2,85.1852,198.4064,121.3,75.8656,183.8596
MSOA,E02002360,141.1,95.2517,201.09,140.2,94.2406,200.6066,173,121.347,239.0471,187.7,133.6846,256.1148,177.9,126.3663,243.1714,189,136.0755,255.4669,162.9,95.26,259.283,161.2,93.3414,258.9082,200.6,123.4086,307.7011,202.9,124.8997,311.1234,207.3,128.6364,315.6136,235.3,151.1117,348.9175,123,65.2635,210.6812,123.7,65.6473,211.8615,149.6,85.1623,243.4464,172.7,103.5938,270.2328,148.8,87.2701,236.4765,145.9,85.5206,231.9371
MSOA,E02002361,125.7,79.2527,188.7776,106.5,65.5963,162.8212,145.3,95.0319,212.0148,176.8,121.4656,248.0519,162.9,109.8845,231.9712,173.6,117.8219,245.974,150.6,79.8903,254.8798,168.7,93.4127,277.1046,224.4,133.5799,350.4106,249.1,154.6288,377.3963,213.8,125.8683,336.8085,249.9,148.267,390.9133,98.7,45.0479,187.5023,51.7,16.7274,120.7679,75.2,30.0296,155.3038,110.8,54.5721,199.4163,119.2,60.7203,209.566,119.1,60.5772,209.5326
MSOA,E02002362,224.1,170.5359,289.0382,226.9,172.9675,292.1804,221.7,167.6797,287.4093,191.9,142.1138,253.26,206.3,154.6196,269.4985,195.3,146.4638,255.0205,302.3,211.1478,418.8535,286.3,198.4856,398.9714,268.3,182.8759,379.1408,212.1,138.1702,310.7358,222.6,147.6539,321.5723,230.2,157.1941,324.9277,162.8,102.5422,245.1809,176.5,113.6895,261.2668,180.1,115.964,266.6556,173,110.1218,258.3916,190.6,123.6844,280.3758,157.3,97.8994,239.0899
MSOA,E02002363,166.1,114.7389,232.4831,152.8,103.2373,217.6501,138,91.8092,198.9987,140.1,94.215,200.138,138.8,93.7881,197.4438,122.3,81.3433,176.1313,206.8,125.8691,320.0149,177.2,102.3457,284.9812,164.2,92.8189,268.1587,152.7,84.0899,253.8833,170.9,97.1857,277.0397,123.8,63.9224,214.7329,132.7,72.1475,223.2475,134.2,72.5635,226.3684,120.5,63.2819,207.3939,135.4,75.8928,222.0657,117.8,64.738,196.0536,127.1,72.8118,205.2685
MSOA,E02002364,225.9,165.4649,300.8701,230.2,169.2605,305.6273,222.3,162.1993,297.0273,209.9,152.0272,282.2062,204.5,147.5506,275.8337,205.8,148.5543,277.5048,242.8,153.399,363.4523,262.9,169.9141,386.96,236.9,150.2736,353.8078,200.5,122.0186,309.391,220.5,135.8809,337.0139,263.8,171.5344,386.8991,214.5,135.2566,322.8369,204.5,127.2877,310.8153,210.5,130.667,320.4237,219.6,139.4143,328.4959,194.9,121.1245,296.4831,153.9,88.9407,247.4337
MSOA,E02002366,133.2,94.6245,182.2079,125.3,88.0994,172.8673,101.3,68.2335,144.7609,96.7,64.6688,138.9998,106.9,73.0148,151.0473,118.7,82.9952,164.5116,136.8,82.094,214.0092,129.6,76.5291,205.2229,121.7,70.5847,195.3,111.7,63.5557,181.8168,133.3,79.8857,208.6861,135,81.1017,211.0692,132,80.5361,203.9933,125.2,75.1909,195.7802,85.3,45.284,146.07,85.2,45.2387,145.8871,84.5,44.9319,144.5899,106.3,61.7954,170.3813
MSOA,E02002367,218.2,155.3692,297.7801,210.4,148.3438,289.4886,201.9,141.3349,279.3428,204,143.5325,281.0638,170.8,116.6399,241.0747,153.2,101.6767,221.2406,241.1,149.9299,366.6341,273.3,174.0614,408.0707,253.3,157.5113,385.1935,249.1,156.3405,375.9154,200.2,118.8845,314.9644,161.5,88.955,268.4864,197.5,116.498,312.9232,149,80.7918,250.9955,152.8,84.4627,253.581,158.4,87.8594,262.4304,141.7,76.5019,239.1942,146.1,78.8115,246.7202
MSOA,E02002368,134.5,97.4196,180.9461,150.7,111.5274,199.0806,149.1,110.3807,196.9208,153.7,114.8353,201.4074,143,105.9128,188.805,136,100.0682,180.5737,182.9,121.9402,263.4023,205.7,140.9766,289.6809,188.3,127.3866,268.0019,183.8,124.42,261.4955,166.9,110.5937,241.6286,165.7,109.7876,239.9058,87.3,48.5278,144.4797,97.3,56.3535,156.2581,111.5,66.8237,174.5538,125.5,78.2488,190.5612,122,76.1634,185.1134,109,66.2652,168.7821
MSOA,E02002369,186.4,137.2009,247.4319,182.4,133.7833,242.8484,180.3,131.8105,240.7339,178.7,130.1733,239.3292,184.4,134.7578,246.2705,221.5,166.4867,288.7742,226.7,151.1258,326.5018,228.7,152.5304,329.288,216.5,142.1074,315.7533,216.4,142.1012,315.5281,213.6,139.0975,313.5545,256.6,173.76,364.9916,145,87.1132,226.6984,136.8,80.883,216.4784,145.4,87.4261,227.2213,139.8,82.7251,221.1285,156.7,95.4099,242.4392,189.5,120.9131,282.6442
MSOA,E02002370,169.6,120.3501,232.169,184.6,132.6728,249.9923,207.8,152.193,276.9399,257.9,195.7461,333.3757,264.8,201.5854,341.4379,255.4,193.5281,330.6598,190.7,115.4824,295.9225,130.7,68.8112,224.6872,183.2,107.6743,290.8198,249.1,160.2323,369.0327,257.6,167.3928,378.6244,284.6,191.1108,407.4771,155.7,93.6252,243.3091,234.2,156.5635,336.7251,232.7,155.3953,334.787,270.6,186.8822,378.8035,274.6,189.7331,384.2886,229.4,152.0567,332.0485
MSOA,E02002371,166.2,125.3052,215.86,162.6,121.5516,212.7056,136,98.6633,182.4233,134.3,96.726,181.2449,146.4,106.5787,195.7986,126.7,90.2896,172.4271,153.6,99.1067,226.304,129.3,79.0769,198.4533,115.6,67.9001,182.9211,105.1,58.7607,172.588,131.6,79.5254,203.8522,113.7,67.586,178.2093,181,122.6153,257.0665,196.8,134.8189,276.9092,157.1,102.8085,229.1545,162.7,107.3442,235.8017,159,103.1548,233.5077,134.7,83.8104,204.2732
MSOA,E02002373,121.6,56.287,224.5346,195.5,107.5125,323.6441,232,137.1736,365.833,245.2,148.9268,377.7605,230,138.0587,357.5663,235.1,143.5915,361.0999,178.3,72.8977,352.757,262.8,127.0893,472.5075,294,151.4178,510.5318,233.5,111.2437,426.1782,181.4,79.7623,349.6259,195.9,91.5449,364.1309,48.6,4.8775,178.5565,112.9,29.2034,292.4105,157.2,55.7415,345.7791,260.3,122.1374,478.047,287.9,140.88,515.0833,284.1,139.4402,507.6362
MSOA,E02002374,223.7,162.9335,299.6216,213.4,154.3254,287.3956,203.6,145.9412,276.2102,214.3,154.952,288.6381,201.9,144.7187,273.9088,163.5,113.5818,227.5482,228.7,142.8127,346.96,202.4,122.0116,314.856,211.3,129.0838,325.373,251.7,161.252,373.7653,248.3,158.8661,368.9968,206.8,127.6214,315.8227,222.1,140.6658,333.432,229.6,146.8083,342.035,201.3,124.2732,308.1728,181.6,109.0199,284.0356,160.2,93.0335,256.9117,124.3,67.4994,209.237
MSOA,E02002375,239,170.1219,325.7387,233,165.0079,318.8653,213.3,149.0836,295.1417,209.8,146.7065,290.2105,237.5,170.0321,322.2316,197,136.1289,275.1014,307.1,195.2064,457.2195,273.4,169.8911,413.97,244.6,147.5603,378.2161,242.1,144.9573,376.883,275.9,174.2294,413.111,236,143.6465,363.1635,177.2,99.3434,290.5896,194.9,111.2404,315.3597,187.7,106.01,306.6725,186.2,107.3524,299.7311,205.3,120.4861,326.1549,162.4,87.8168,273.9283
MSOA,E02002376,182.6,127.2483,253.6197,198.9,140.3651,273.265,189.6,132.2427,262.941,209.2,148.0804,286.6128,209.7,147.6745,288.4997,241.6,173.8002,326.5246,155.3,87.1399,254.5678,163.1,92.5951,264.6186,161.9,91.5316,263.222,184.8,107.7345,293.5662,235.2,143.8048,361.044,270.3,169.5628,407.1059,212,129.2882,327.7063,236.8,147.8807,359.2348,217.6,132.2295,337.0255,233.1,143.8748,356.8977,189.3,109.7498,303.8427,217.6,131.6689,337.8097
MSOA,E02002377,183.6,123.6317,261.7297,168.2,110.5082,244.3866,140,87.7547,210.5084,138.1,85.7547,208.7434,116.2,68.0827,183.5118,108.8,62.6014,174.0022,213.8,127.5889,335.4738,203.4,117.1549,327.5826,186.9,103.4003,310.042,201.9,114.5454,327.6802,164.8,86.5635,281.7913,163.2,84.4575,280.9479,149.5,75.2368,262.2794,129.3,63.0018,231.7476,89.3,38.6985,170.8748,66.6,24.5948,138.3294,65,20.0485,148.5505,52.4,14.1769,127.8873
MSOA,E02002379,241.2,170.5752,330.6519,216.3,148.6835,303.693,210.5,143.7968,297.0498,207.6,140.899,294.5014,206.7,140.0043,293.5945,217,148.0944,306.4075,234.5,135.6011,375.4253,240.4,139.934,383.5583,214,122.6038,345.5995,225.3,129.05,363.8885,221.8,126.1832,359.4768,286.9,174.3312,443.0865,247.8,153.3183,377.8938,194.7,110.2287,317.7232,201,113.6634,328.1962,190.9,105.7013,316.5476,190.3,105.178,315.8346,154.4,79.0164,270.8868
MSOA,E02002380,189.8,138.2811,254.1677,170.1,121.3751,231.8139,185.6,134.6557,249.4118,180.8,130.1306,244.6084,143,98.2919,201.0104,140.3,96.3613,197.312,188,115.8606,288.0917,172.4,103.2701,269.9663,156.8,92.2744,248.7453,162.9,95.653,258.7231,125.7,67.9509,212.0554,126.6,70.2096,209.7623,195.8,125.3109,291.5275,170.5,105.3606,260.8793,211.4,137.768,310.1866,197.4,126.2003,294.0925,158.8,95.5419,248.0792,152.3,90.1707,240.8306
